Source,Target,Type,Id,Label,Weight
1014455657708380161,1523746208723972100,Directed,409,,2
1014455657708380161,1534818450501246977,Directed,410,,1
1014455657708380161,1573617862446563330,Directed,411,,1
1014455657708380161,1595033623438282752,Directed,412,,1
1014455657708380161,1623218354289876993,Directed,413,,1
1014455657708380161,1645357369298153475,Directed,414,,1
1014455657708380161,1666399385016467456,Directed,415,,2
1014455657708380161,1709211023071223808,Directed,416,,1
1014455657708380161,1737303018889170944,Directed,417,,1
1014455657708380161,1745765973909504000,Directed,418,,1
1014455657708380161,18336608,Directed,419,,1
1014455657708380161,2233404235,Directed,420,,1
1014455657708380161,2838307002,Directed,421,,1
1014455657708380161,4420207816,Directed,422,,1
1014455657708380161,50635701,Directed,423,,1
1014455657708380161,730244724095754240,Directed,424,,1
1014455657708380161,775067343349288960,Directed,425,,1
1014455657708380161,874330245037527040,Directed,426,,2
1014455657708380161,893757772025798656,Directed,427,,1
1014455657708380161,945886639603310592,Directed,428,,2
1014455657708380161,947914487692234752,Directed,429,,1
1014568170001223680,1234567861957427202,Directed,430,,1
1014568170001223680,1301455247928365056,Directed,431,,2
1014568170001223680,1339228455653740546,Directed,432,,1
1014568170001223680,1468240500192862219,Directed,433,,1
1014568170001223680,1555561052,Directed,434,,1
1014568170001223680,1617603633578655745,Directed,435,,2
1014568170001223680,1640268020374294529,Directed,436,,1
1014568170001223680,1643280415401099264,Directed,437,,1
1014568170001223680,1653888794486099971,Directed,438,,2
1014568170001223680,1659951604894662658,Directed,439,,1
1014568170001223680,1660736277698826256,Directed,440,,1
1014568170001223680,1669807808546471938,Directed,441,,2
1014568170001223680,1691448414616309760,Directed,442,,1
1014568170001223680,1713205369,Directed,443,,1
1014568170001223680,1719684732,Directed,444,,1
1014568170001223680,1792276068516188161,Directed,445,,1
1014568170001223680,1799187623560318976,Directed,446,,1
1014568170001223680,1800738818921766912,Directed,447,,1
1014568170001223680,1822282640709267456,Directed,448,,2
1014568170001223680,1830909636188274690,Directed,449,,1
1014568170001223680,2190511766,Directed,450,,1
1014568170001223680,2221999644,Directed,451,,1
1014568170001223680,3390890626,Directed,452,,2
1014568170001223680,3554230816,Directed,453,,13
1014568170001223680,4704489324,Directed,454,,1
1014568170001223680,579928715,Directed,455,,1
1014568170001223680,748971580584255488,Directed,456,,1
1014568170001223680,749390722114129920,Directed,457,,2
1014568170001223680,751119925268344832,Directed,458,,1
1014568170001223680,786738726466707460,Directed,459,,1
1014568170001223680,802400711225049088,Directed,460,,1
1014568170001223680,805172233131978752,Directed,461,,1
1014568170001223680,82311780,Directed,462,,2
1014568170001223680,844299286653362177,Directed,463,,1
1014568170001223680,854074626858655744,Directed,464,,1
1014568170001223680,854286939750449152,Directed,465,,1
1014568170001223680,855353881718661120,Directed,466,,1
1014568170001223680,869703483473219584,Directed,467,,1
1014568170001223680,931938860963061760,Directed,468,,11
1014568170001223680,947844496225644545,Directed,469,,1
1014710294445207552,826028871724175360,Directed,470,,1
1014781782045155328,1112853145657335808,Directed,471,,1
1014781782045155328,1226703542,Directed,472,,1
1014781782045155328,1249146360584114177,Directed,473,,2
1014781782045155328,1478147158859788290,Directed,474,,1
1014781782045155328,1523040177534517250,Directed,475,,1
1014781782045155328,1523746208723972100,Directed,476,,7
1014781782045155328,1523820583166873600,Directed,477,,1
1014781782045155328,1550545991778340865,Directed,478,,3
1014781782045155328,1613903983030026240,Directed,479,,1
1014781782045155328,1638372580464685056,Directed,480,,1
1014781782045155328,1706719411711696896,Directed,481,,1
1014781782045155328,1750478747130634240,Directed,482,,1
